id	token	count
151776	 διην	4177
151777	πολλο	4223
151778	 υἱοὺς	4152
151779	 μέγα	4208
151780	 ποδῶν	4746
151781	θήκην	4190
151782	 ἡνίκα	4082
151783	 ὁλο	4249
151784	 ῥᾴ	4199
151785	ὼβ	4178
151786	 λί	4687
151787	 σὸν	4146
151788	 δίκαιος	4149
151789	 ἔργῳ	4058
151790	άνδ	3970
151791	θέμενος	4133
151792	 σοφο	4056
151793	 ἐπισκόπ	4432
151794	λήν	4214
151795	σοις	4197
151796	ὺϲ	3544
151797	 ἡδονὴν	4318
151798	 οὐσία	4681
151799	 ἀνελ	4147
151800	θοῦς	4111
151801	 χειροτον	4030
151802	 εὐσε	4131
151803	 προσηγορ	4073
151804	 μακρὰν	4133
151805	γονε	4198
151806	νεί	4052
151807	ημεν	4089
151808	θέσεως	4195
151809	οῦντες	4203
151810	 ὥραν	4195
151811	 οἰκέ	4015
151812	ήρ	4273
151813	 τοὐναντίον	4171
151814	 ἀντιστ	4555
151815	 ἔπεμ	3760
151816	 Ἡρώ	3549
151817	 δικαιοσύνην	4196
151818	λεῖσθαι	4175
151819	τησιν	4076
151820	 Ωσπερ	4190
151821	 ποιήσας	4062
151822	 Μάρτυ	3947
151823	 γέγραπται	4218
151824	 Ἰουδαῖοι	4081
151825	 τεταγ	4054
151826	σσιν	4150
151827	 ἀπολαύ	4169
151828	 ναῦς	3794
151829	έρας	4231
151830	θείσης	4164
151831	 δαιμόνων	4131
151832	 ἀφικ	3992
151833	ροῦσιν	4120
151834	ωσις	4211
151835	έον	4131
151836	πτε	4036
151837	 Δία	3970
151838	κοιν	4223
151839	 μαλακ	4298
151840	ύριον	4042
151841	θέντι	4069
151842	 υἱῶν	4099
151843	 ῥητο	3888
151844	 ὀνόματα	3990
151845	σσε	3872
151846	υτῷ	4153
151847	μὲ	4318
151848	 σιωπ	4055
151849	 κρεῖ	4036
151850	έτι	4279
151851	 θανάτῳ	4051
151852	σητε	4136
151853	προσε	4118
151854	σχύ	4048
151855	 ποταμὸν	4067
151856	 ἀπι	4025
151857	 φαμεν	4152
151858	 φαῦ	4132
151859	ῆρες	4268
151860	 ἀπολέ	4043
151861	πεῖ	4081
151862	 εἰκό	4224
151863	τήσας	3927
151864	γουσιν	4244
151865	δεικται	4227
151866	 ἕξει	4251
151867	βολῆς	4066
151868	 ἄρτον	4016
151869	κετο	3963
151870	 πάσης	4064
151871	ῶνι	3993
151872	 ἀγῶνα	3888
151873	 ποιεῖται	4233
151874	 ἀμέ	4064
151875	ῶτα	4099
151876	ὴμ	4412
151877	 εὐθεῖ	4163
151878	 ἔοικε	4299
151879	 ζητεῖν	4056
151880	ουσῶν	4092
151881	ταξεν	3916
151882	φροσύνην	4019
151883	άσατο	4060
151884	 Οὗ	4134
151885	 ἐχρῆν	4109
151886	 πρόβα	4147
151887	ποντες	4067
151888	 οἴκου	4053
151889	 τροφὴν	4244
151890	 ὁμολογο	4064
151891	ώνων	4200
151892	πλῶς	4250
151893	 ἄπο	3940
151894	 εἴδει	4348
151895	 ἐρωτ	3870
151896	 Ποσει	3817
151897	 μείζων	4049
151898	 μνήμην	3897
151899	 ἁγια	4063
151900	 οὐσίας	3792
151901	χρῆμα	3996
151902	ττη	3938
151903	 σπέρ	4228
151904	δὰμ	4111
151905	κτωρ	3829
151906	 φά	3978
151907	μμέ	4199
151908	Ἀλλ	4051
151909	\xbdνα	4110
151910	 πορευ	4000
151911	ναῖς	3991
151912	 ἄνθρω	4133
151913	 ἀδύνατον	4717
151914	λαῖς	3939
151915	 εἰδό	3964
151916	κελεύ	3964
151917	 βασί	3873
151918	 ἐλευ	3958
151919	μί	4070
151920	 φρονο	3915
151921	 βασιλεύς	4014
151922	θεῖς	4088
151923	 βοῶν	3940
151924	 ἐμὸν	4034
151925	γωνον	4106
151926	 γνώσεως	4392
151927	 ἑτέροις	4027
151928	 ἄγαν	3923
151929	ττονα	4200
151930	 σφίσιν	3529
151931	 ἐνὶ	4063
151932	 ἁγίοις	3999
151933	 τάλ	3911
151934	Αλεξ	4176
151935	ροῦμεν	4062
151936	θεον	3977
151937	 φασὶν	3856
151938	ζευ	3964
151939	μένειν	4008
151940	ρᾶν	3988
151941	 αὐτόν	4064
151942	ἀνθρώπ	4041
151943	τάτω	4018
151944	 φανερὸν	4120
151945	όμην	3986
151946	 ἐ	4174
151947	 κάτω	4667
151948	γόμενος	3974
151949	 Ἰσα	3902
151950	ρέθη	3910
151951	 μακα	4072
151952	 μένειν	3895
151953	 ἕκαστα	4088
151954	 ἠγ	3904
151955	 δεικνύ	3980
151956	 οἰκείας	4069
151957	 λελ	3976
151958	 χάριτι	3982
151959	 Δαρ	3941
151960	Ὀ	3766
151961	 ἐάν	4033
151962	ὰρξ	512
151963	⟩	3661
151964	δεικν	3929
151965	 συνέ	4071
151966	 θυγατέρα	3803
151967	ψύ	4029
151968	οῦν	3962
151969	ττεται	3961
151970	 πότερον	4009
151971	 ἐγέ	3893
151972	 ἀδίκ	3896
151973	 ὀφθαλμῶν	4016
151974	 ἐπιτή	3762
151975	δεκά	3947
151976	θίαν	3960
151977	 τει	4013
151978	ρικῆς	3926
151979	 πολλα	3911
151980	 θερμὸν	4033
151981	̔	4265
151982	σίοις	3856
151983	χῇ	4012
151984	 ἀποθαν	3802
151985	φασις	4150
151986	 ἀκη	4024
151987	 λαμβά	4270
151988	 τινά	3905
151989	 μυριά	3733
151990	 μοῦ	4230
151991	θάδε	3781
151992	 ἀρκε	3849
151993	 φέρων	3859
151994	 ἔμ	4162
151995	ωσι	4041
151996	 ἔσχε	3812
151997	κείμενον	3986
151998	 δίχα	3986
151999	 παρει	3814
152000	 Κατὰ	4042
152001	εὑ	4012
152002	φῳ	3870
152003	 λευκ	4203
152004	ονεὶ	3866
152005	μαθη	4009
152006	 ἁρμον	3843
152007	 φαύ	4025
152008	 Ὄ	3879
152009	βολον	3797
152010	 δεινὸν	3807
152011	 ταπειν	3913
152012	ισμοῦ	3918
152013	φθαλ	3922
152014	ρεσις	4051
152015	ώσας	3883
152016	λοιτο	4021
152017	 Ἕλληνες	3745
152018	 παραπλη	3873
152019	 τοσαῦτα	3820
152020	 ἀέρα	3884
152021	 φασὶ	3934
152022	γονεν	4084
152023	ἔστιν	4037
152024	ρίως	4008
152025	 οὐρανοῖς	3824
152026	 ἔγ	3943
152027	 πρέσβ	3754
152028	 Ἀντί	3381
152029	ἄλλ	3779
152030	 δύναται	3972
152031	 ἐνέργειαν	4111
152032	 ὀφθαλμοῖς	3817
152033	 πέρι	3905
152034	 θεοὶ	3782
152035	 Ἰωάννου	3784
152036	 θυσίας	3776
152037	 ἐργα	3814
152038	λοὺς	3852
152039	σκη	3844
152040	 καρπὸν	3911
152041	 ἐμὴν	3873
152042	ανθρω	3895
152043	θόμενος	3785
152044	 ἅπασαν	3805
152045	 χιτ	3691
152046	 ἐδε	3844
152047	 ἀνεπ	3855
152048	θύμως	3888
152049	 πλεῖον	3970
152050	 ὑπάρχειν	4529
152051	 ἀπʼ	3752
152052	 δῶρα	3858
152053	 μάλ	3942
152054	 σφοδ	3948
152055	 μέχρι	4121
152056	 ἀκούειν	3829
152057	θήσεται	4083
152058	 τύραν	3834
152059	ξασ	3878
152060	 μικρὰ	3951
152061	 διδά	3758
152062	 στόματος	3944
152063	 δόξαν	3911
152064	 ὑπάρχει	4515
152065	θεο	3796
152066	κίᾳ	3875
152067	 παρθεν	3775
152068	 ἀργυ	3707
152069	πρῶτον	3902
152070	ύτερον	4074
152071	Ἰη	3782
152072	ού	4049
152073	λομαι	3838
152074	 ὀκτ	3917
152075	 Ἱππο	3912
152076	 λαῷ	3884
152077	στατος	3816
152078	στῆσαι	3892
152079	 ἀπαλλαγ	3787
152080	ναγ	3834
152081	ρεσι	4002
152082	τιοῦν	3856
152083	ώνιος	3636
152084	 ὀλίγα	3955
152085	 βουλεύ	3888
152086	 ὅν	3994
152087	τοῦτον	3869
152088	 τοιαύτη	4042
152089	 μάτην	3800
152090	 ἐπικα	3812
152091	έστερον	3763
152092	θέντα	3860
152093	 σημεῖα	3881
152094	 ἂ	4318
152095	 ἐθ	3752
152096	Σω	4325
152097	ῖαι	3872
152098	 γλυκ	3794
152099	νεῖτε	3766
152100	τορος	3810
152101	λέγων	3792
152102	 πατρὶ	3748
152103	 δή	3835
152104	ώμεθα	3830
152105	 ἀπαλλά	3831
152106	 Ἀχαι	3697
152107	λὸς	3843
152108	 ἄγγελος	3802
152109	 πολλάκις	3965
152110	 καλοῦ	3894
152111	 ἦλθε	3690
152112	 Λιβύ	3582
152113	λόν	3767
152114	ικόν	3885
152115	ρητον	3828
152116	ῆσαν	3928
152117	 ψυχαῖς	3776
152118	 ἔλα	3765
152119	λεῖται	3877
152120	 Χριστιανῶν	3773
152121	 περιπα	3830
152122	 νύμφ	3567
152123	γγει	3751
152124	 Ἀφρο	4335
152125	᾽,	3943
152126	στειλεν	3627
152127	ονος	3899
152128	φίᾳ	3629
152129	θετον	3931
152130	 τῆι	3355
152131	 ἀθρό	3709
152132	 γένεσιν	4108
152133	 οὐκοῦν	3927
152134	 δῆμον	3494
152135	 μέτρον	3799
152136	 Σολο	3722
152137	ήσαντος	3640
152138	ίζουσι	3807
152139	 ἄντ	3674
152140	κτος	3735
152141	διδα	3746
152142	 ἱππε	3418
152143	βαλεν	3748
152144	Πῶς	3787
152145	 ἱππ	3530
152146	 οὐδε	3855
152147	λέγειν	3742
152148	 βασιλεία	3709
152149	 ἐδίδα	3652
152150	φρό	3701
152151	ίαι	3960
152152	ἀντὶ	3571
152153	γῆς	3762
152154	 ἀνι	3789
152155	 ὥρας	4058
152156	ξομεν	3745
152157	 πλή	3944
152158	 στρατιώτας	3317
152159	 ἰδίων	3733
152160	 μείζονα	3767
152161	 ἀδελφὸς	3629
152162	 τοιούτοις	3792
152163	 ἐκτε	3775
152164	μβαν	3574
152165	γενέσθαι	3731
152166	 μοχθη	3866
152167	βολος	3693
152168	 ἀπερ	3710
152169	βασί	3863
152170	 οἰκει	3709
152171	Τῆς	3821
152172	κρί	3762
152173	 πρόσθεν	3683
152174	 ἐπέ	3856
152175	 ῥῆμα	3751
152176	 πολέμῳ	3524
152177	 ἐπιεικ	3746
152178	 βλασφημ	3739
152179	 νοεῖν	3774
152180	 ἄλληλα	4042
152181	 ἀποῤῥ	3750
152182	ρίαν	3798
152183	 βίος	3676
152184	 ἐβού	3626
152185	 λαμβάνειν	3704
152186	 φύσεως	3823
152187	τοιοῦ	3834
152188	τεῖς	3677
152189	 σταυροῦ	3730
152190	εσαν	3667
152191	σκεται	3876
152192	βάλλειν	3817
152193	 ἁμαρτιῶν	3854
152194	 οὐσίαν	3696
152195	 ἐγχει	3639
152196	 Οἰ	3630
152197	 σκότος	3718
152198	 ἀριστερ	3798
152199	όντι	3630
152200	χοις	3684
152201	ἣ	3703
152202	 πεπον	3695
152203	 πίστις	3767
152204	 ὀφθαλμοὺς	3705
152205	 στό	3819
152206	 μόνην	3889
152207	 τέλος	3820
152208	 μηδενὶ	3820
152209	 ἄγειν	3587
152210	 ἰχθύ	3810
152211	πόλει	3644
152212	στεύ	3626
152213	 Μωσ	3748
152214	 ξὺν	3253
152215	θῶμεν	3743
152216	λησιν	3606
152217	λαί	3655
152218	δεῖς	3797
152219	ῆρας	3664
152220	σσειν	3666
152221	τέρῳ	3756
152222	γάρ	3752
152223	γῃ	3863
152224	 ἐπιτρέ	3628
152225	γυμ	3774
152226	ήσῃ	3819
152227	 Πατέρων	3633
152228	 ἑστ	3683
152229	 φρονεῖν	3712
152230	Τοῦτο	3760
152231	γραψεν	3599
152232	 ἐξι	3650
152233	 ἔρ	3735
152234	 ἐπιστρέ	3765
152235	 ἐλλ	3880
152236	ίζουσιν	3655
152237	 ηὐ	3677
152238	 ἁγν	3644
152239	βόντες	3669
152240	οῦσα	3703
152241	 σωτηρ	3678
152242	 οἴκῳ	3783
152243	πτῳ	3735
152244	 ἰσο	3882
152245	 ἀνάγκης	3895
152246	 ὑπή	3640
152247	 ἵππων	3589
152248	γορευ	3639
152249	 Ην	3762
152250	ικαὶ	4024
152251	 διαφερ	3735
152252	 καθὰ	3668
152253	 ἔξε	3641
152254	ούσας	3655
152255	ἧ	3765
152256	 ἠξί	3480
152257	τταν	3726
152258	πονη	3648
152259	ὃς	3536
152260	 ἐρεῖ	3791
152261	λοῦντες	3730
152262	νουσι	3835
152263	 ἐναντίων	3724
152264	 ὄφ	3771
152265	ώσεως	3635
152266	 ἐχού	3654
152267	 οἴνου	3567
152268	πετο	3576
152269	έραν	3755
152270	γενῆ	3645
152271	έβη	3572
152272	 ἡδ	3725
152273	ής	3766
152274	 ἀγάπην	3872
152275	 ἀρετῶν	3929
152276	 προνο	3582
152277	 συνεχῶς	3574
152278	 θησαυ	3636
152279	 Τῆς	3874
152280	ώτερος	3533
152281	 ἔλαβεν	3535
152282	 ἐλέγχ	3638
152283	 σφίσι	3400
152284	ήσαντες	3597
152285	 ἀληθείᾳ	3656
152286	 ἄρχειν	3535
152287	θας	3681
152288	 χαλεπ	3628
152289	κἀ	3639
152290	 φωνὴ	3628
152291	 ἀνομ	3726
152292	 εἰσέ	3580
152293	τάτην	3578
152294	 ἁπλο	3847
152295	 Ἕλληνας	3396
152296	ναί	3726
152297	πρὸ	3562
152298	νησεν	3469
152299	 ἐκείνῃ	3565
152300	ήλ	3641
152301	 λέγοι	3587
152302	 Βοι	3426
152303	 ἐσχ	3729
152304	 σωφρον	3651
152305	ἔσται	3853
152306	νί	3343
152307	 ἐξετά	3607
152308	 ὑπάρ	3705
152309	 ἱερεῖς	3586
152310	μεγ	3633
152311	 ἱστορία	3582
152312	 δυνά	3637
152313	ρούμενος	3717
152314	 δῆμος	3372
152315	ωτῶν	3467
152316	 αἰων	3696
152317	 ἐπιδεί	3658
152318	βὰς	3524
152319	ύνῃ	3571
152320	 σπέρμα	3915
152321	 διδάσκει	3612
152322	 φησίν	4124
152323	ρῴ	3451
152324	ἀρ	3467
152325	 ἐσθῆ	3432
152326	πεσ	3501
152327	άνουσιν	3681
152328	 προφήτου	3655
152329	 ἐστε	3534
152330	ματον	3756
152331	 γʼ	3488
152332	 ἐρχ	3624
152333	 ὀνομάτων	3412
152334	 ἠρε	3885
152335	 Ἱερουσαλήμ	3828
152336	ρήσας	3494
152337	δέως	3526
152338	 λευκὸν	3983
152339	χθεὶς	3470
152340	 περιε	3485
152341	χοντες	3647
152342	 προσήκει	3486
152343	όντος	3685
152344	 πάντως	3924
152345	μὶ	3514
152346	δάτων	3634
152347	 μετʼ	3454
152348	ψάμενος	3506
152349	 συνι	3515
152350	 οἵτινες	3517
152351	 συνετ	3551
152352	ΐδ	3577
152353	 ἔνε	3563
152354	 διαφέ	3787
152355	 ἀγχ	3566
152356	 ταῦτά	3566
152357	άσασθαι	3448
152358	 ἦτο	3624
152359	βραάμ	3463
152360	 Ἀμήν	3684
152361	σία	3546
152362	 ἠξ	3441
152363	 εἰπών	3538
152364	άκις	3698
152365	 εἶδε	3567
152366	 γίγνεσθαι	3470
152367	 ὀργὴν	3573
152368	 πολεμίοις	3167
152369	εσθε	3582
152370	Ει	3518
152371	 κρά	3655
152372	 δόξα	3644
152373	κρισιν	3659
152374	 ἐδή	3538
152375	 ὅσῳ	3603
152376	 βουλῆς	3522
152377	ωθῆναι	3562
152378	ώτερον	3729
152379	 ὅρα	3743
152380	 δεσπο	3587
152381	θάπερ	3639
152382	ξάμενοι	3554
152383	 ψιλ	3528
152384	τὴς	3509
152385	θίας	3516
152386	 Οὐχ	3688
152387	 ἑτέρους	3588
152388	 Ἰων	3580
152389	τάτων	3507
152390	 πάσχ	3564
152391	 λεγομένων	3578
152392	Κύριος	3577
152393	Ἐπὶ	3565
152394	 σπουδῆς	3441
152395	 εἰπόντος	3407
152396	 φάναι	3507
152397	ἀπό	3577
152398	 σπεύ	3390
152399	 ἐπηγ	3512
152400	 ἐπισκόπου	3578
152401	δεται	3512
152402	αγγέλιον	3612
152403	ποιεῖτο	3387
152404	πάν	3485
152405	μαχος	3510
152406	 Δέ	3564
152407	 ἑβ	3449
152408	ἀνθ	3514
152409	 θεός	3603
152410	 Διό	3537
152411	ᾶτο	3429
152412	ῶσα	3510
152413	Πνεύ	3584
152414	 παραδό	3432
152415	ότατον	3516
152416	 σφῶν	3317
152417	βεβη	3452
152418	νεῦ	3523
152419	 γενομένου	3342
152420	 πλουσ	3504
152421	 προφητ	3559
152422	 αὐτοκράτο	3521
152423	 διηγή	3555
152424	ύς	3329
152425	 ἀρχο	3527
152426	 ἐμοί	3543
152427	 ἀμφότερα	3546
152428	σμὸς	3421
152429	 ὁρῶντες	3485
152430	ομένοις	3414
152431	ποιεῖν	3536
152432	 εὐχαριστ	3529
152433	 ἐνθυ	3402
152434	 ἄρχων	3416
152435	 ἐνεργείας	3638
152436	πισθεν	3506
152437	 ἀκοῦσαι	3456
152438	 αἰτία	3667
152439	 προτά	4014
152440	 ταχέως	3414
152441	νομένων	3541
152442	μάτιον	3404
152443	 συνελ	3516
152444	 ὄρη	3539
152445	εντα	3466
152446	χόντων	3490
152447	 θερμα	3549
152448	 ἐγέν	3399
152449	δαιμόν	3337
152450	 ἔσχεν	3316
152451	τικῶν	3469
152452	 Ῥώμην	3130
152453	 πολιτείαν	3392
152454	σόμενον	3353
152455	 εἶδεν	3347
152456	άνουσι	3550
152457	 χρόνον	3807
152458	 δαιμον	3335
152459	σχεν	3321
152460	 κινεῖται	4020
152461	 φημι	3421
152462	 λέγω	3814
152463	 ἔχουσαν	3542
152464	 ἐῤῥ	3536
152465	ὸϲ	3259
152466	 ἔτυχ	3406
152467	 ναοῦ	3412
152468	ρησις	3878
152469	 Ἐξ	3517
152470	 ἐναντία	3643
152471	 ἐνώπιον	3391
152472	 καλόν	3525
152473	 γυναιξ	3358
152474	 ἅπασιν	3363
152475	ἐς	3460
152476	τορα	3385
152477	τίς	3399
152478	 ῥύ	3355
152479	 ἀποφα	3421
152480	 χάριν	3362
152481	νοῦν	3592
152482	λίον	3437
152483	 ἑταί	3197
152484	 δογμάτων	3430
152485	 Ξενο	3076
152486	 Ὀδυσ	3124
152487	Ἐπειδὴ	3669
152488	 φεύγει	3380
152489	ζομένους	3381
152490	 ἄχ	3345
152491	 Ῥωμαίους	3088
152492	 σὰρξ	3490
152493	 μέμνη	3392
152494	κοντες	3405
152495	 ἄνε	3465
152496	πνον	3197
152497	λευσεν	3432
152498	πλά	3468
152499	 ὁρισμ	3597
152500	 ὠνόμα	3419
152501	 τύπον	3351
152502	 ἐμπε	3348
152503	 μῦ	3549
152504	στάσει	3511
152505	 οὐδα	3467
152506	 ἐμῆς	3418
152507	θανεν	3262
152508	 τῷδε	3390
152509	 ἀλλα	3374
152510	 ἔννοιαν	3546
152511	 ἔγωγε	3429
152512	λλοι	3463
152513	 ἀδ	3446
152514	 αὐτό	3649
152515	 ἐποίει	3248
152516	 ἐλεύθερ	3396
152517	Ἀλλὰ	3399
152518	συμβ	3507
152519	 ψῆ	3390
152520	 ἡγου	3380
152521	 Φιλίπ	3119
152522	ἱερ	3335
152523	στικὸν	3432
152524	 ἀνεῖ	3348
152525	 λέγεσθαι	3668
152526	 ἀσύ	3405
152527	 μέλλοντα	3426
152528	χρό	3537
152529	 πρώτῳ	3355
152530	 ἐσο	3429
152531	εῖτο	3321
152532	 αἰτίαν	3535
152533	τάτου	3452
152534	χομένων	3402
152535	 γάμον	3243
152536	 πρός	3562
152537	 κακίαν	3540
152538	 ἔπα	3429
152539	 ἀφαιρε	3510
152540	ματί	3478
152541	 Συρα	2943
152542	 μικροῦ	3428
152543	 ἕτεροι	3404
152544	γιοι	3485
152545	 ἐμφαν	3372
152546	χρυ	3362
152547	Δόξα	3514
152548	γωγῆς	3451
152549	σίῳ	3310
152550	 ζωὴ	3356
152551	 ἀνάγκην	3375
152552	 πεντήκοντα	3331
152553	 ἐπιλ	3392
152554	 Μωυσ	3199
152555	 αἰχμαλω	3473
152556	βαλον	3314
152557	θόντος	3310
152558	 θυσίαν	3352
152559	δέχεται	3994
152560	 μίαν	3491
152561	λοῖς	3401
152562	φαῖς	3387
152563	 στρατόπεδον	3042
152564	ἔχειν	3519
152565	λομεν	3435
152566	 εἰδω	3395
152567	 δυοῖν	3366
152568	ίστων	3330
152569	᾿Αλλὰ	3422
152570	 προεί	3370
152571	 πυν	3242
152572	 πατρίδος	3223
152573	ὑμῶν	3497
152574	ττονος	3643
152575	 ἀποθανεῖν	3224
